timestamp,contents,user follower count,polarity,subjectivity
2020-03-23T04:47:25Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',131,0.175,0.45
2020-03-23T04:47:20Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',86,0.175,0.45
2020-03-23T04:47:19Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',32,0.175,0.45
2020-03-23T04:47:17Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',6936,0.175,0.45
2020-03-23T04:47:14Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2843,0.175,0.45
2020-03-23T04:47:03Z,b'@SexCounseling @realDonaldTrump @nytimes @washingtonpost Trump cares about the Dow Jones Industrial Average and his... https://t.co/MGiRqZVagI',80,-0.15,0.4
2020-03-23T04:47:03Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',93,0.175,0.45
2020-03-23T04:46:50Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',23,0.175,0.45
2020-03-23T04:46:45Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',94,0.175,0.45
2020-03-23T04:46:41Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',33,0.175,0.45
2020-03-23T04:46:27Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",420,0.5,0.5
2020-03-23T04:46:22Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',972,0.175,0.45
2020-03-23T04:46:11Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',875,0.175,0.45
2020-03-23T04:46:07Z,"b'The market already crashed, its going to be an interesting day https://t.co/MgbUwk5LDp'",789,0.5,0.5
2020-03-23T04:45:41Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',0,0.175,0.45
2020-03-23T04:45:40Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',85,0.175,0.45
2020-03-23T04:45:40Z,b'RT @bishnoi_tanisha: Dear investor today is a #BlackMonday for Indian Stock indices Nifty &amp; Bse.Dow Jones and Dow jones futures combined to...',53,0,0
2020-03-23T04:45:31Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',555,0.175,0.45
2020-03-23T04:45:29Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',18,0.175,0.45
2020-03-23T04:45:29Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1040,0.175,0.45
2020-03-23T04:45:23Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',370,0.175,0.45
2020-03-23T04:45:10Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',61,0.175,0.45
2020-03-23T04:44:57Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2253,0.175,0.45
2020-03-23T04:44:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',799,0.175,0.45
2020-03-23T04:44:30Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2577,0.175,0.45
2020-03-23T04:44:27Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',623,0.175,0.45
2020-03-23T04:44:12Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1022,0.175,0.45
2020-03-23T04:44:12Z,b'@AngelaBelcamino @realDonaldTrump His knows his only shot at re-election is to get the economy going ant the Dow Jo... https://t.co/iSqAwaruzj',36,0,1
2020-03-23T04:44:11Z,b'RT @MakiaVlo: Ya vieron el video del ex directivo de FEMSA ???\n\nSeguramente tiene acciones en la empresa. Este es su recorrido bursatil en...',591,0,0
2020-03-23T04:44:07Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",121,0.5,0.5
2020-03-23T04:44:06Z,"b'@eugenegu @realDonaldTrump He wish this number is Dow jones index. Unfortunately, this number only shows his failur... https://t.co/ckuA0sCW2p'",6,-0.25,1
2020-03-23T04:43:56Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1909,0.175,0.45
2020-03-23T04:43:52Z,"b""Dow Jones Futures Hit 'Limit Down,' As U.S. Coronavirus@YahooFinance""",5,-0.155555556,0.288888889
2020-03-23T04:43:29Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',7288,0.175,0.45
2020-03-23T04:43:23Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',88,0.175,0.45
2020-03-23T04:43:21Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',394,0.175,0.45
2020-03-23T04:43:17Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',88,0.175,0.45
2020-03-23T04:43:16Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',3184,0.175,0.45
2020-03-23T04:43:15Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',93,0.175,0.45
2020-03-23T04:43:11Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1424,0.175,0.45
2020-03-23T04:42:55Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',4331,0.175,0.45
2020-03-23T04:42:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',3,0.175,0.45
2020-03-23T04:42:50Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",641,0.5,0.5
2020-03-23T04:42:41Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',15,0.175,0.45
2020-03-23T04:42:37Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',26,0.175,0.45
2020-03-23T04:42:28Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',762,0.175,0.45
2020-03-23T04:42:27Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',327,0.175,0.45
2020-03-23T04:42:25Z,b'RT @FlossObama: While Trump is babbling on... Dow Jones Industrial Average futures fell more than 900 points.\n\nU.S. crude futures also slid...',3493,-0.116666667,0.633333333
2020-03-23T04:42:23Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',404,0.175,0.45
2020-03-23T04:42:22Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',204,0.175,0.45
2020-03-23T04:42:19Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",390,0.5,0.5
2020-03-23T04:42:19Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1187,0.175,0.45
2020-03-23T04:42:18Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',189,0.175,0.45
2020-03-23T04:41:56Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',6344,0.175,0.45
2020-03-23T04:41:54Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1388,0.175,0.45
2020-03-23T04:41:54Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',150,0.175,0.45
2020-03-23T04:41:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',608,0.175,0.45
2020-03-23T04:41:36Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",2996,0.5,0.5
2020-03-23T04:41:34Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',64,0.175,0.45
2020-03-23T04:41:31Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2082,0.175,0.45
2020-03-23T04:41:21Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',346,0.175,0.45
2020-03-23T04:41:20Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",15,0.5,0.5
2020-03-23T04:41:06Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',35609,0.175,0.45
2020-03-23T04:41:02Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',124,0.175,0.45
2020-03-23T04:40:59Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',453,0.175,0.45
2020-03-23T04:40:54Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',4287,0.175,0.45
2020-03-23T04:40:51Z,b'No doubt Trumps latest tweet isnt going help out here!  https://t.co/CqW1FGLvg4',1695,0.625,0.9
2020-03-23T04:40:50Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',323,0.175,0.45
2020-03-23T04:40:50Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',8,0.175,0.45
2020-03-23T04:40:47Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2071,0.175,0.45
2020-03-23T04:40:40Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',21775,0.175,0.45
2020-03-23T04:40:36Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',7301,0.175,0.45
2020-03-23T04:40:35Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',220,0.175,0.45
2020-03-23T04:40:34Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1838,0.175,0.45
2020-03-23T04:40:28Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',122,0.175,0.45
2020-03-23T04:40:21Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1345,0.175,0.45
2020-03-23T04:40:18Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',128,0.175,0.45
2020-03-23T04:40:14Z,b'@Thoughtsforge Yes it is. Watch the S&amp;P500 and Dow Jones. Start buying as their indexs get near 1800 and 16000 res... https://t.co/wR2QczO4ux',2786,0.1,0.4
2020-03-23T04:40:13Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',484,0.175,0.45
2020-03-23T04:40:12Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',133,0.175,0.45
2020-03-23T04:40:11Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',18607,0.175,0.45
2020-03-23T04:40:09Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',537,0.175,0.45
2020-03-23T04:39:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',206,0.175,0.45
2020-03-23T04:39:48Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1717,0.175,0.45
2020-03-23T04:39:37Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',56,0.175,0.45
2020-03-23T04:39:36Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',617,0.175,0.45
2020-03-23T04:39:33Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',446,0.175,0.45
2020-03-23T04:39:32Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',15614,0.175,0.45
2020-03-23T04:39:27Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1759,0.175,0.45
2020-03-23T04:39:22Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',540,0.175,0.45
2020-03-23T04:39:20Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',26,0.175,0.45
2020-03-23T04:39:14Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',8565,0.175,0.45
2020-03-23T04:39:08Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',268,0.175,0.45
2020-03-23T04:39:08Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',942,0.175,0.45
2020-03-23T04:39:06Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',9,0.175,0.45
2020-03-23T04:39:06Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',111,0.175,0.45
2020-03-23T04:39:01Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2,0.175,0.45
2020-03-23T04:38:58Z,b'@eugenegu @realDonaldTrump Sorry but the Dow jones industrial average affects the lives of the american people far more than a strong flu',51,0.063888889,0.605555556
2020-03-23T04:38:56Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1207,0.175,0.45
2020-03-23T04:38:56Z,b'RT @krungthaizmico: Dow Jones Futures Update :\nDow futures ( Jun 20)  (Halted)  S&amp;P500 futures  Trigge...',318,0,0
2020-03-23T04:38:55Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',795,0.175,0.45
2020-03-23T04:38:53Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',778,0.175,0.45
2020-03-23T04:38:49Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1,0.175,0.45
2020-03-23T04:38:47Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',4040,0.175,0.45
2020-03-23T04:38:46Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',214,0.175,0.45
2020-03-23T04:38:45Z,"b""Ladies and gentlemen! I think it's finally time to learn who the fuck Dow Jones is.""",60,-0.2,0.8
2020-03-23T04:38:44Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',82,0.175,0.45
2020-03-23T04:38:37Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",81,0.5,0.5
2020-03-23T04:38:34Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",45033,0.5,0.5
2020-03-23T04:38:31Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',3,0.175,0.45
2020-03-23T04:38:15Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1405,0.175,0.45
2020-03-23T04:38:08Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1304,0.175,0.45
2020-03-23T04:37:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',28,0.175,0.45
2020-03-23T04:37:51Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',128,0.175,0.45
2020-03-23T04:37:45Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',284,0.175,0.45
2020-03-23T04:37:44Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',538,0.175,0.45
2020-03-23T04:37:40Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',90,0.175,0.45
2020-03-23T04:37:29Z,b'@MsBlaireWhite Oh but Trump talking about choosing Dow Jones indexes over human life is OK? Rich will only want to... https://t.co/JehEkyhzxK',20,0.21875,0.5875
2020-03-23T04:37:26Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1595,0.175,0.45
2020-03-23T04:37:26Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',441,0.175,0.45
2020-03-23T04:37:18Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',46,0.175,0.45
2020-03-23T04:37:17Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',714,0.175,0.45
2020-03-23T04:37:13Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",314,0.5,0.5
2020-03-23T04:37:09Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1027,0.175,0.45
2020-03-23T04:37:03Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',86,0.175,0.45
2020-03-23T04:37:00Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',452,0.175,0.45
2020-03-23T04:37:00Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1,0.175,0.45
2020-03-23T04:36:53Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',16,0.175,0.45
2020-03-23T04:36:53Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',8538,0.175,0.45
2020-03-23T04:36:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',105,0.175,0.45
2020-03-23T04:36:50Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',10691,0.175,0.45
2020-03-23T04:36:50Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',266,0.175,0.45
2020-03-23T04:36:39Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',10197,0.175,0.45
2020-03-23T04:36:29Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',136,0.175,0.45
2020-03-23T04:36:25Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',8822,0.175,0.45
2020-03-23T04:36:24Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',87,0.175,0.45
2020-03-23T04:36:24Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',458,0.175,0.45
2020-03-23T04:36:17Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2261,0.175,0.45
2020-03-23T04:36:13Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',168,0.175,0.45
2020-03-23T04:36:10Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',10997,0.175,0.45
2020-03-23T04:36:07Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',319,0.175,0.45
2020-03-23T04:35:56Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',583,0.175,0.45
2020-03-23T04:35:54Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1581,0.175,0.45
2020-03-23T04:35:49Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',187,0.175,0.45
2020-03-23T04:35:37Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",3436,0.5,0.5
2020-03-23T04:35:35Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',219,0.175,0.45
2020-03-23T04:35:31Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',502,0.175,0.45
2020-03-23T04:35:29Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',2125,0.175,0.45
2020-03-23T04:35:18Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',7683,0.175,0.45
2020-03-23T04:35:18Z,"b'RT @SethCotlar: I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards have to di...'",1433,0.5,0.5
2020-03-23T04:35:10Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',967,0.175,0.45
2020-03-23T04:35:04Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',129,0.175,0.45
2020-03-23T04:34:55Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',511,0.175,0.45
2020-03-23T04:34:55Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',233,0.175,0.45
2020-03-23T04:34:54Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',661,0.175,0.45
2020-03-23T04:34:49Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',3,0.175,0.45
2020-03-23T04:34:48Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',1789,0.175,0.45
2020-03-23T04:34:46Z,"b'I ran this through my Trump Transla-tor 3000 and this is what it gave me. ""I don\'t care how many of you bastards ha... https://t.co/GsCxYNED67'",19475,0.5,0.5
2020-03-23T04:34:39Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',163,0.175,0.45
2020-03-23T04:34:38Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',248,0.175,0.45
2020-03-23T04:34:28Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',151,0.175,0.45
2020-03-23T04:34:16Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',4273,0.175,0.45
2020-03-23T04:34:11Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',216,0.175,0.45
2020-03-23T04:34:10Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',12,0.175,0.45
2020-03-23T04:34:05Z,b'@Val_Beaudoin il parle des effets secondaires de la cure qui pourraient etre pires que la covid-19 ou du Dow Jones?',263,0,0
2020-03-23T04:33:58Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',502,0.175,0.45
2020-03-23T04:33:58Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',10,0.175,0.45
2020-03-23T04:33:52Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',43,0.175,0.45
2020-03-23T04:33:49Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',57,0.175,0.45
2020-03-23T04:33:47Z,b'RT @eugenegu: @realDonaldTrump Translation: Trump cares about the Dow Jones Industrial Average and his re-election chances more than he car...',3578,0.175,0.45
